"obs","time..2","elapsed","date","hhmmss..5","averaging","id","machine","TIME..9","E","Emm","A","Ca","Ci","Pci","Pca","gsw","gbw","gtw","gtc","Rabs","TleafEB","TleafCnd","SVPleaf","RHcham","VPcham","SVPcham","VPDleaf","LatHFlux","SenHFlux","NetTherm","EBSum","Asty","Esty","Adyn","Crd","Csd","dCsd/dt","αVc","Edyn","Hr","Hs","dHs/dt","αVh","Leak","LeakPct","CorrFact","CorrFactPct","Fan","Qin","Qabs","alpha","convert","S","K","Geometry","Custom","UseDynamic","TIME..59","CO2_s","CO2_r","H2O_s","H2O_r","CO2_a","H2O_a","Flow","Pa","ΔPcham","Tair","Tleaf","Tleaf2","Offset","Offset2","Fan_speed","Qamb_in","Qamb_out","ΔCO2","CO2_s_d","CO2_r_d","ΔH2O","CO2_b","H2O_b","e_s","e_r","Td_s","Td_r","Q","f_red","f_blue","f_farred","F","Q_modavg","F_dc","Pc","Tled","TDigital","TPreamp","TPwrSpy","TDrive","Q_red","Q_blue","Q_farred","TSPF","state","time..105","hhmmss..106","co2_t","h2o_t","count","co2_adj","h2o_adj","co2_match","h2o_match","co2_at","h2o_at","co2_cv","h2o_cv","ΔCO2:MN","ΔCO2:SLP","ΔCO2:SD","ΔCO2:OK","ΔH2O:MN","ΔH2O:SLP","ΔH2O:SD","ΔH2O:OK","Stable","Total","State","Vflow","VPchamber","abs_c_a","abs_c_b","abs_h_a","abs_h_b","Wc_s","Wc_r","Wco_s","Wco_r","Ww_s","Ww_r","Wwo_s","Wwo_r","Flow_s_v","Flow_r_v","Tleaf_mv","Tleaf2_mv","Tleaf_j","Tleaf2_j","Console_RH","Console_T","Console_H2O","Fan_%","Flow_%","Pump","Tchp_pwm","Txchg_pwm","diag_20v","diag_5_4v","diag_12v","diag_5va","diag_3_3vf","AccH2O_hum","CO2_hrs","AccH2O_des","AccCO2_soda","ADC_CH1","ADC_CH2","ADC_CH3","ADC_CH4","ADC_CH5","ADC_CH6","ADC_CH7","ADC_CH8","DAC_1","DAC_2","DAC_3","DAC_4","GPIO","GPIO_dir","excit_5v","power_12v","power_5v","ch1_pullup","AuxPower","MatchValveR","MatchValveS","MatchCO2","MatchH2O","cf_co2_a","cf_co2_b","cf_co2_c","cf_co2_d","cf_h2o_a","cf_h2o_b","cf_h2o_c","cf_h2o_d","co2_fit_low","co2_fit_high","h2o_fit_low","h2o_fit_high","co2_elapsed","h2o_elapsed","CO2_f","CO2_f_s","Pump_f","Pump_f_s","Pump_p","Pump_p_s","Tboard","V_system","DIAG","Flow_s","Flow_r","Txchg","Tirga","Tchopper","Ts","Tr","CO2_%","Desiccant_%","Humidifier_%","Txchg_sp","CO2_r_sp","H2O_r_sp","SS_s","SS_r","week"
109,1664399801.1,3822.5,2022-09-28 16:16:41,16:16:41,5,"a_n_35_116","ozzie",1664399798.1,0.00040603245757541,0.406032457575419,-2.62881407992764,422.973730536987,582.79863010321,53.0467202770981,38.4993512499896,0.0243746275303303,2.76360082751614,0.0242558220275148,0.0151705145745887,0.00015962074799999,25.6187041431546,25.6187041431546,3.29887260887556,54.7477535043944,1.81805177559286,3.32077877030503,1.4808208332827,-17.906031379076,16.6240970303793,1.2810567801341,-0.00071794781464262,-2.65682819313666,0.404294520937605,-2.62881407992764,428.342340861182,431.562163636363,-0.00066860173354349,65.1002280049643,0.406032457575419,19.4952323929891,19.9727503030303,-1.17082250124211e-05,128.643054570858,0,0,1,0,48370,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399798.1,422.973727272727,419.991363636364,19.9740545454545,19.4986909090909,416.308090909091,19.6570181818182,500.104454545455,90.9207181818182,0.0999492272727273,25.7302818181818,24.9951909090909,999.9,0,0,9989.65,0,0.220656,2.98229363636364,431.594454545455,428.343636363636,0.475362818181818,419.991363636364,19.4986909090909,1.81605363636364,1.77283454545455,15.9256818181818,15.5493,0.00100013,0,0,0,677.545454545455,0.00100013,-7.31818181818182,-0.181818181818182,35.2041818181818,38.4656363636364,36.7156363636364,38.5735454545455,37.2041818181818,0,0,0,1664399787,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.99978414634146,-0.197083693379787,0.0280434005084288,0,0.471336829268293,0.00808181184669154,0.0022872085756248,1,1,2,"1/2",2.97419,2.75377,0.0915807,0.0923419,0.0914704,0.0908482,35435.6,38636.3,35345,38600,45516.6,50676.2,55225.8,61903.1,2.0033,1.8596,0.0407733,0,24.3095,999.9,53.76,28.601,23.2365,60.1176,45.6611,1,-0.12061,-0.637737,20.1567,5.20486,12.0073,4.97575,3.29348,9999,727.3,9999,9999,1.8628,1.86776,1.86752,1.86866,1.86951,1.86561,1.86666,1.86809,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.666,0.3169,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1589.8,1589.7,1.03516,2.60132,1.54785,2.2998,1.34644,2.42798,31.9585,15.2615,18,503.508,411.325,24.1491,25.707,30.0002,25.6611,25.6054,20.7398,22.2479,64.341,24.8387,420,19.3608,102.463,103.045,7
110,1664399806.1,3827.5,2022-09-28 16:16:46,16:16:46,5,"a_n_35_116","ozzie",1664399803.6,0.00043269235810933,0.432692358109336,-2.70510942873571,422.944670025875,576.592605632705,52.4829184102659,38.4974944045064,0.0260336216791621,2.76475379382263,0.0258981981465812,0.0161984822542167,0.00015962074799999,25.6023302716715,25.6023302716715,3.2956685552501,54.7646001684185,1.8176309473682,3.31898880258125,1.47803760788189,-19.0817329926217,17.7162817920077,1.36447693915459,-0.00081464071139691,-2.68353945672178,0.428832589736279,-2.70510942873571,428.26536549546,431.574321212121,0.00020011911334668,65.1002280049643,0.432692358109336,19.4605470366084,19.9693696969697,-6.61830751835331e-06,128.643054570858,0,0,1,0,48335,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399803.6,422.944666666667,419.942666666667,19.9690222222222,19.4648,416.278888888889,19.6521777777778,500.1,90.9225333333333,0.0999978222222222,25.7211888888889,24.9871,999.9,0,0,9996.25555555556,0,0.220656,3.00187111111111,431.562555555556,428.279,0.504203555555556,419.942666666667,19.4648,1.81563333333333,1.76979,15.9220333333333,15.5224888888889,0.00100013,0,0,0,678.944444444444,0.00100013,-15.9444444444444,-1.22222222222222,35.1318888888889,38.333,36.6318888888889,38.4026666666667,37.1318888888889,0,0,0,1664399791.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.99120853658537,0.0264882229965167,0.0165376207568514,1,0.477597853658537,0.0911069268292683,0.0115977193880079,1,2,2,"2/2",2.97425,2.75383,0.0915837,0.0923514,0.091464,0.0907254,35435.5,38635.8,35345.1,38599.9,45516.9,50682.9,55225.7,61902.9,2.0037,1.85935,0.0419468,0,24.3066,999.9,53.76,28.601,23.235,60.0076,45.2684,1,-0.118437,-1.77536,20.1537,5.20486,12.007,4.97575,3.29353,9999,727.3,9999,9999,1.86281,1.86778,1.86752,1.86867,1.86952,1.86557,1.86663,1.86809,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3168,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1589.9,1589.8,1.03516,2.61353,1.54785,2.29858,1.34644,2.28394,31.9585,15.2791,18,503.786,411.201,24.7293,25.7081,30.0014,25.6626,25.6076,20.7391,22.525,64.341,24.8495,420,19.3299,102.463,103.045,7
111,1664399811.1,3832.5,2022-09-28 16:16:51,16:16:51,5,"a_n_35_116","ozzie",1664399808.3,0.0004699035910064,0.469903591006401,-2.61488211996373,422.953303247242,558.440034362052,50.8306621182216,38.4983080120791,0.0282938714106065,2.76523984804507,0.0281340179011325,0.0175980479680855,0.00015962074799999,25.6023315529397,25.6023315529397,3.2956688058634,54.7451672654421,1.81808534968164,3.32099697653003,1.47758345618176,-20.7227483633823,19.239983043728,1.48164519881175,-0.00096050009457471,-2.62164452784091,0.464108354060672,-2.61488211996373,428.37956878524,431.578848484848,1.47955566187226e-05,65.1002280049643,0.469903591006401,19.422652307537,19.9749842424242,1.82150894108243e-05,128.643054570858,0,0,1,0,48320,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399808.3,422.9533,420.0435,19.974,19.42831,416.2875,19.65696,500.1062,90.92258,0.10001686,25.73139,24.99928,999.9,0,0,9999.12,0,0.4102827,2.909685,431.5735,428.3658,0.5456976,420.0435,19.42831,1.816089,1.766472,15.92596,15.49321,0.00100013,0,0,0,683.8,0.00100013,-15.95,-0.25,35.0683,38.2622,36.5683,38.2685,37.0683,0,0,0,1664399796.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.97341317073171,-0.18539644599303,0.0376291299614245,0,0.493468341463415,0.251492278745645,0.0271947633989051,0,0,2,"0/2",2.97422,2.75371,0.0915833,0.0923565,0.0914736,0.0905576,35435,38635.1,35344.6,38599.4,45515.7,50691.6,55224.9,61902.1,2.00345,1.85923,0.0423752,0,24.3041,999.9,53.785,28.611,23.2605,60.0176,45.8373,1,-0.120559,-0.79052,20.1632,5.20396,12.0052,4.97535,3.29358,9999,727.3,9999,9999,1.86281,1.86777,1.86752,1.86869,1.86952,1.86562,1.86666,1.86808,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.317,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590,1589.8,1.03516,2.6062,1.54785,2.2998,1.34644,2.40601,31.9585,15.2966,18,503.622,411.131,24.9236,25.7101,29.9994,25.6627,25.6076,20.7394,22.525,64.341,24.8502,420,19.301,102.462,103.043,7
112,1664399816.1,3837.5,2022-09-28 16:16:56,16:16:56,5,"a_n_35_116","ozzie",1664399813.6,0.00043994387415109,0.4399438741511,-2.67853222284195,422.948114452454,572.839386890418,52.1407336058283,38.4973964246132,0.0263726151713425,2.76536980574798,0.0262336828156649,0.0164084731369123,0.00015962074799999,25.6256988239396,25.6256988239396,3.30024216348669,54.6543740741286,1.81669928055733,3.32397783586967,1.48354288292936,-19.4015248500635,18.013151700472,1.38737159373386,-0.00084193510960162,-2.67483089211892,0.502576930385665,-2.67853222284195,428.28056419678,431.557878787879,-5.6393537122368e-05,65.1002280049643,0.4399438741511,19.3624476121085,19.9447854545454,-0.00691077813466655,128.643054570858,0,0,1,0,48098,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399813.6,422.948111111111,419.994,19.959,19.3680666666667,416.282555555556,19.6426444444444,500.103111111111,90.9215555555556,0.100002666666667,25.7465222222222,24.9967,999.9,0,0,10000,0,2.61983111111111,2.95410222222222,431.561555555556,428.289222222222,0.590938888888889,419.994,19.3680666666667,1.81470555555556,1.76097666666667,15.914,15.4446333333333,0.00100013,0,0,0,674.388888888889,0.00100013,-6.72222222222222,-0.777777777777778,35.0206666666667,38.1456666666667,36.5,38.1038888888889,37,0,0,0,1664399802,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.9613243902439,-0.228572195121947,0.0407868715755558,0,0.521614170731707,0.439863240418119,0.0443498760021928,0,0,2,"0/2",2.97426,2.75404,0.091583,0.0923468,0.0913693,0.0904462,35435.4,38635.6,35345,38599.5,45521.4,50698.3,55225.4,61902.5,2.00357,1.85947,0.0421889,0,24.3032,999.9,53.785,28.611,23.2617,60.5676,45.2564,1,-0.120937,-0.391255,20.1653,5.20486,12.0056,4.97575,3.29383,9999,727.3,9999,9999,1.8628,1.86777,1.86752,1.8687,1.86951,1.86561,1.86668,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.666,0.3155,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590,1589.9,1.03516,2.60742,1.54785,2.2998,1.34644,2.27783,31.9585,15.2878,18,503.723,411.275,24.9285,25.7113,29.9996,25.6647,25.6081,20.7385,22.525,64.341,24.8521,420,19.3045,102.463,103.044,7
113,1664399821.1,3842.5,2022-09-28 16:17:01,16:17:01,5,"a_n_35_116","ozzie",1664399818.3,0.0004239489484118,0.423948948411804,-2.52985328484874,422.934303156702,570.171046084219,51.8972956076806,38.4957228261458,0.0253137367751506,2.76293300494636,0.0251855953762864,0.015752455905345,0.00015962074799999,25.6392748265845,25.6392748265845,3.30290175490517,54.5376854055729,1.81381793965566,3.32580659807451,1.48908381524951,-18.6961486249606,17.3570356572104,1.33817019297388,-0.00078315402823392,-2.65847198264464,0.484402676833428,-2.52985328484874,428.276893111281,431.483666666666,-0.0234717258274468,65.1002280049643,0.423948948411804,19.3574998338494,19.9135836363636,-0.00612042515941656,128.643054570858,0,0,1,0,48154,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399818.3,422.9343,419.9907,19.92756,19.358,416.2687,19.61263,500.1226,90.92035,0.1002235,25.7558,24.99049,999.9,0,0,9985.75,0,1.7784885,2.943708,431.5336,428.2812,0.5695786,419.9907,19.358,1.811822,1.760036,15.88915,15.4363,0.00100013,0,0,0,685.6,0.00100013,-15.05,-1.65,34.9748,38.0746,36.4433,37.981,36.9496,0,0,0,1664399806.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.95627707317073,-0.155681811846682,0.0411467232043824,0,0.546845024390244,0.338713233449478,0.037725994519848,0,0,2,"0/2",2.97434,2.75383,0.0915707,0.0923502,0.0912746,0.0904381,35435.7,38635.5,35344.8,38599.6,45526.3,50698.7,55225.5,61902.6,2.00353,1.85923,0.0416115,0,24.3032,999.9,53.785,28.601,23.2489,60.3376,45.5689,1,-0.120841,-0.236778,20.1656,5.20471,12.0056,4.97555,3.29385,9999,727.3,9999,9999,1.86281,1.86779,1.86753,1.86871,1.86951,1.86563,1.86666,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3142,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.1,1590,1.03516,2.60498,1.54785,2.2998,1.34644,2.3938,31.9585,15.2878,18,503.69,411.147,24.9008,25.7122,29.9999,25.6647,25.6097,20.7392,22.525,64.341,24.858,420,19.3084,102.463,103.044,7
114,1664399826.1,3847.5,2022-09-28 16:17:06,16:17:06,5,"a_n_35_116","ozzie",1664399823.6,0.00044587573465153,0.44587573465154,-2.63381101639626,422.906225494029,568.788594314564,51.7718613156843,38.4934625529916,0.0265831419729196,2.76442249026823,0.026441940944916,0.0165388367884146,0.00015962074799999,25.6404877676206,25.6404877676206,3.30313946583284,54.442426315057,1.81142040083006,3.32722202781231,1.49171906500278,-19.6631198981329,18.2553654570033,1.40672940601261,-0.00086541436899167,-2.64466828209345,0.463676229875253,-2.63381101639626,428.252836799242,431.48176969697,-0.00139898940757602,65.1002280049643,0.44587573465154,19.3555008292717,19.8932848484848,-0.00143329164623784,128.643054570858,0,0,1,0,48327,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399823.6,422.906222222222,419.968555555555,19.9010666666667,19.3558444444444,416.240888888889,19.5873444444444,500.106444444444,90.9212888888889,0.0999830444444444,25.7629777777778,24.9989333333333,999.9,0,0,9994.43666666667,0,0.220656,2.93752777777778,431.493333333333,428.258,0.545208888888889,419.968555555555,19.3558444444444,1.80943,1.75985888888889,15.8684666666667,15.4347666666667,0.00100013,0,0,0,680.666666666667,0.00100013,-15.3333333333333,-0.944444444444444,34.9232222222222,37.972,36.3818888888889,37.8538888888889,36.8818888888889,0,0,0,1664399811.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.93667317073171,-0.0118816724738701,0.0353959679003838,1,0.560620682926829,0.0568220696864119,0.0231516791588661,1,2,2,"2/2",2.97425,2.75394,0.0915734,0.0923401,0.091213,0.0904317,35435.8,38635.7,35345,38599.4,45529.7,50698.7,55225.7,61902.1,2.00353,1.859,0.0424311,0,24.3054,999.9,53.785,28.601,23.2459,60.1676,45.629,1,-0.120915,-0.219877,20.1667,5.20501,12.0061,4.97595,3.2934,9999,727.3,9999,9999,1.86281,1.86782,1.86752,1.8687,1.86951,1.86563,1.86667,1.8681,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3133,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.2,1590.1,1.03516,2.60376,1.54785,2.2998,1.34644,2.40112,31.9585,15.2966,18,503.707,411.025,24.8781,25.7135,30.0002,25.6665,25.6103,20.741,22.525,64.341,24.8609,420,19.3164,102.463,103.043,7
115,1664399831.1,3852.5,2022-09-28 16:17:11,16:17:11,5,"a_n_35_116","ozzie",1664399828.3,0.00044080031476378,0.440800314763782,-2.60341138807737,422.886503233825,568.94462436029,51.7869383355686,38.4923177550684,0.0262423233746492,2.76740854403499,0.0261048573035931,0.0163278264369461,0.00015962074799999,25.643875790927,25.643875790927,3.30380352630675,54.3933829336814,1.80998948329995,3.32759130923473,1.49381404300681,-19.4392938810828,18.0489321437488,1.38935797507804,-0.00084414150790479,-2.62582123201022,0.451105824715525,-2.60341138807737,428.249563154721,431.443363636364,-0.00181931066435641,65.1002280049643,0.440800314763782,19.3544077029488,19.8781684848485,-0.00057542931020051,128.643054570858,0,0,1,0,48246,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399828.3,422.8865,419.965,19.88501,19.35455,416.2213,19.57203,500.0968,90.92292,0.09988981,25.76485,25.0062,999.9,0,0,10011.892,0,0.220656,2.921523,431.466,428.2537,0.5304606,419.965,19.35455,1.808002,1.759771,15.85615,15.43398,0.00100013,0,0,0,680.7,0.00100013,-16.35,-0.4,34.875,38.0122,36.375,37.9061,36.875,0,0,0,1664399817,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.93618609756098,0.00282229965156852,0.0319544391265583,1,0.561089585365854,-0.199181665505227,0.0218502236981077,0,1,2,"1/2",2.97431,2.75394,0.0915733,0.0923534,0.091167,0.0904306,35435.8,38634.8,35345,38599,45532.1,50698.4,55225.8,61901.6,2.00353,1.8592,0.043083,0,24.3073,999.9,53.785,28.601,23.2452,60.4776,45.1562,1,-0.12061,-0.221808,20.1679,5.20486,12.0064,4.976,3.2936,9999,727.3,9999,9999,1.86279,1.86781,1.86752,1.86871,1.86952,1.86563,1.86669,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3125,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.3,1590.2,1.03516,2.61353,1.54785,2.2998,1.34644,2.31567,31.9585,15.2878,18,503.711,411.15,24.8665,25.7144,30.0001,25.6669,25.6119,20.7415,22.525,64.341,24.8534,420,19.3227,102.463,103.043,7
116,1664399836.1,3857.5,2022-09-28 16:17:16,16:17:16,5,"a_n_35_116","ozzie",1664399833.6,0.00043753063817967,0.437530638179673,-2.64777520884976,422.93266995714,572.962369989894,52.1529362730063,38.4967351074664,0.0260298560929168,2.76588619473617,0.0258945267413863,0.0161961792373461,0.00015962074799999,25.6430949677019,25.6430949677019,3.30365047279188,54.3644637933269,1.8088538166374,3.32727243206881,1.49479665615448,-19.2951011437236,17.9143670996019,1.37974191382845,-0.00083250954526192,-2.61295150646577,0.441211646734085,-2.64777520884976,428.30728297583,431.538175757576,0.00177544353939034,65.1002280049643,0.437530638179673,19.353479726724,19.8697381818182,-0.00018736570109023,128.643054570858,0,0,1,0,48267,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399833.6,422.932666666667,420.021666666667,19.8724222222222,19.3536,416.267444444444,19.5600333333333,500.106222222222,90.9233777777778,0.0999406888888889,25.7632333333333,25.0121222222222,999.9,0,0,10002.8488888889,0,0.220656,2.91113777777778,431.507888888889,428.311222222222,0.518817555555556,420.021666666667,19.3536,1.80686666666667,1.75969444444444,15.8463333333333,15.4332777777778,0.00100013,0,0,0,690.277777777778,0.00100013,-31.5,-2.38888888888889,34.9163333333333,38.1317777777778,36.437,38.0553333333333,36.951,0,0,0,1664399821.8,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.92876951219512,-0.191044181184671,0.0329775732331445,0,0.545812243902439,-0.21813731707317,0.0218742643179767,0,0,2,"0/2",2.97425,2.75383,0.0915814,0.0923542,0.0911383,0.0904246,35435.4,38634.6,35345,38598.9,45533.3,50698.6,55225.6,61901.5,2.0032,1.8593,0.0425987,0,24.3074,999.9,53.785,28.601,23.249,60.2776,45.8213,1,-0.120561,-0.199714,20.168,5.20516,12.0062,4.976,3.29368,9999,727.3,9999,9999,1.86282,1.86781,1.86752,1.86869,1.86953,1.86561,1.8667,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.666,0.3123,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.4,1590.3,1.03516,2.60498,1.54785,2.2998,1.34644,2.43774,31.9585,15.2966,18,503.512,411.209,24.8556,25.7151,30.0001,25.6686,25.6125,20.7389,22.525,64.341,24.8404,420,19.3227,102.463,103.042,7
117,1664399841.1,3862.5,2022-09-28 16:17:21,16:17:21,5,"a_n_35_116","ozzie",1664399838.3,0.00042916879491701,0.429168794917018,-2.60161008791778,422.952503240589,573.366449177902,52.1891894465357,38.4981513134555,0.0255113853486906,2.76486537029683,0.0253813311027903,0.0158749614003991,0.00015962074799999,25.6445172059241,25.6445172059241,3.30392925827146,54.3434491494996,1.80806528370262,3.32710807282145,1.49586397456884,-18.9263438558405,17.5715411302454,1.35384156265552,-0.00080154219161698,-2.63643122977203,0.435110432350461,-2.60161008791778,428.308360756026,431.49583030303,-0.00095667832596068,65.1002280049643,0.429168794917018,19.352043472349,19.8588618181818,-0.00022767189440283,128.643054570858,0,0,1,0,48184,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399838.3,422.9525,420.0102,19.86396,19.3523,416.2867,19.55195,500.0986,90.92239,0.10000854,25.7624,25.01261,999.9,0,0,9996.93,0,0.220656,2.942178,431.524,428.2989,0.5116604,420.0102,19.3523,1.806077,1.759558,15.83949,15.43208,0.00100013,0,0,0,683.5,0.00100013,-21.45,-1.55,34.937,38.2498,36.5185,38.1748,37.0248,0,0,0,1664399826.6,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.92182073170732,0.0238739372822274,0.0262978527724264,1,0.530132487804878,-0.149786926829267,0.0150384656718046,0,1,2,"1/2",2.97427,2.75368,0.0915809,0.0923427,0.0911083,0.0904227,35435,38635.1,35344.6,38598.9,45534.3,50699,55224.9,61901.8,2.0033,1.85925,0.0436418,0,24.3093,999.9,53.785,28.601,23.2481,60.5876,45.2043,1,-0.120549,-0.191375,20.1678,5.20456,12.0064,4.97575,3.29363,9999,727.3,9999,9999,1.86281,1.86783,1.86752,1.86868,1.86952,1.86562,1.86669,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3118,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.5,1590.3,1.03516,2.6123,1.54785,2.2998,1.34644,2.23877,31.9585,15.2791,18,503.582,411.194,24.8399,25.7166,30.0001,25.669,25.614,20.7417,22.525,64.341,24.8295,420,19.3227,102.462,103.043,7
118,1664399846.1,3867.5,2022-09-28 16:17:26,16:17:26,5,"a_n_35_116","ozzie",1664399843.6,0.00042730915884057,0.427309158840579,-2.6357383223384,422.920892172898,576.280755934121,52.4556497590001,38.4961496061504,0.0253817440516929,2.76236295905675,0.0252528886562528,0.0157945778970397,0.00015962074799999,25.6467072275017,25.6467072275017,3.30435858393787,54.3166363619685,1.80736365002586,3.3274587144563,1.49699493391201,-18.8443339048695,17.4942443564587,1.34913397155331,-0.00079595610949567,-2.6585586802794,0.429620361903702,-2.6357383223384,428.224256625007,431.454418181818,-0.00115100035607757,65.1002280049643,0.427309158840579,19.3503734956433,19.8536593939394,-8.41042155100291e-05,128.643054570858,0,0,1,0,48243,0.00100013,0.00084010919999999,0.84,0.1596,6,0.5,"0: Broadleaf",2,TRUE,1664399843.6,422.920888888889,419.949222222222,19.8558,19.3505888888889,416.255444444444,19.5441444444444,500.095777777778,90.9244333333333,0.100035588888889,25.7641777777778,25.0392333333333,999.9,0,0,9981.93888888889,0,0.220656,2.97166888888889,431.488555555556,428.236,0.505178333333333,419.949222222222,19.3505888888889,1.80537666666667,1.75944222222222,15.8334222222222,15.4310444444444,0.00100013,0,0,0,683.222222222222,0.00100013,-19.4444444444444,-1.94444444444444,34.965,38.3817777777778,36.576,38.3331111111111,37.104,0,0,0,1664399832,0,0,"--:--:--",1664304414,1664304421,0,-0.016,0.088,6.541,0.538,420,25,0.13,0.06,2.93754682926829,0.184861045296174,0.0358011919980752,0,0.518948756097561,-0.10849643205575,0.0108622660075401,0,0,2,"0/2",2.97432,2.75385,0.0915726,0.0923516,0.0910947,0.0904165,35435.3,38634.5,35344.5,38598.7,45535.4,50698.9,55225.3,61901.3,2.00322,1.85912,0.0448152,0,24.3093,999.9,53.785,28.58,23.2182,60.4476,45.4407,1,-0.120401,-0.161329,20.1678,5.20501,12.0052,4.9758,3.29345,9999,727.3,9999,9999,1.86285,1.86783,1.86752,1.8687,1.86951,1.86563,1.8667,1.86812,5,0,0,0,11111111,"oooooooo","off","off","off","off",0,100,100,6.665,0.3116,3.89755500544357,0.00694431266007502,-7.19981253475451e-07,2.77540345218163e-11,-0.0217325287950538,-0.0229653109030849,0.00252102346853457,-2.42124006510328e-05,-4,1977,1,20,1590.5,1590.4,1.03516,2.60986,1.54785,2.2998,1.34644,2.39136,31.9585,15.2966,18,503.539,411.123,24.8268,25.7166,30.0003,25.6697,25.614,20.7419,22.525,64.341,24.7937,420,19.3227,102.462,103.042,7
